Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
NXF2B	NXF2B	chrX	+	102247100	102440008	0.0	0.0	0.0
NXF2	NXF2	chrX	+	102247167	102439941	0.0	0.0	0.0
TMSB15A	TMSB15A	chrX	-	102513682	102516739	0.000000	0.000000	0.000000
NXF4	NXF4	chrX	+	102549965	102571693	0.000000	0.000000	0.000000
ARMCX5	ARMCX5	chrX	+	102599206	102604157	1.294243	1.789320	3.203475
ARMCX5-GPRASP2	ARMCX5-GPRASP2	chrX	+	102599348	102908104	0.025610	0.638329	1.142820
GPRASP1	GPRASP1	chrX	+	102651366	102659082	0.031245	0.039367	0.070481
GPRASP2	GPRASP2	chrX	+	102712176	102717733	0.000000	0.000000	0.000000
BHLHB9	BHLHB9	chrX	+	102720743	102753540	0.000000	0.000000	0.000000
LINC00630	LINC00630	chrX	+	102769153	102964522	0.004752	0.011899	0.021303
RAB40AL	RAB40AL	chrX	+	102937272	102938300	0.000000	0.000000	0.000000
BEX1	BEX1	chrX	-	103062651	103064171	71.334587	88.132568	157.786484
NXF3	NXF3	chrX	-	103075811	103093143	0.000000	0.000000	0.000000
BEX4	BEX4	chrX	+	103215092	103217244	0.000000	0.000000	0.000000
TCEAL8	TCEAL8	chrX	-	103252995	103255193	17.313532	22.264208	39.860306
TCEAL5	TCEAL5	chrX	-	103273691	103276750	0.0	0.0	0.0
BEX2	BEX2	chrX	-	103309346	103310990	4.869705	6.210510	11.118871
TCEAL7	TCEAL7	chrX	+	103330186	103332326	0.0	0.0	0.0
TCEAL9	TCEAL9	chrX	+	103356506	103358462	38.097271	48.217663	86.325577
BEX3	BEX3	chrX	+	103376323	103378164	80.345284	162.195404	290.383484
RAB40A	RAB40A	chrX	-	103499131	103519489	0.0	0.0	0.0
LINC02589	LINC02589	chrX	-	103530767	103554953	0.0	0.0	0.0
TCEAL4	TCEAL4	chrX	+	103576231	103587736	44.106205	94.420021	169.043106
TCEAL3	TCEAL3	chrX	+	103607906	103609927	42.680000	53.862343	96.431427
TCEAL1	TCEAL1	chrX	+	103628716	103630948	3.781479	6.799536	12.173422
MORF4L2	MORF4L2	chrX	-	103675498	103688158	123.346725	173.603027	310.806915
MORF4L2-AS1	MORF4L2-AS1	chrX	+	103687284	103692556	0.316903	0.391528	0.700965
GLRA4	GLRA4	chrX	-	103705495	103728495	0.0	0.0	0.0
TMEM31	TMEM31	chrX	+	103710909	103714032	0.0	0.0	0.0
RAB9B	RAB9B	chrX	-	103776324	103832282	0.0	0.0	0.0
PLP1	PLP1	chrX	+	103776506	103792618	0.0	0.0	0.0
TMSB15B-AS1	TMSB15B-AS1	chrX	-	103881747	103919548	0.874325	1.401662	2.509440
TMSB15B	TMSB15B	chrX	+	103918896	103974426	0.609812	0.894830	1.602041
H2BW3P	H2BW3P	chrX	+	103975924	104062938	0.0	0.0	0.0
H2BW4P	H2BW4P	chrX	+	103975924	104062938	0.0	0.0	0.0
H2BW1	H2BW1	chrX	-	104011147	104013687	0.0	0.0	0.0
H2BW2	H2BW2	chrX	+	104039949	104042454	0.0	0.0	0.0
TMSB15B	TMSB15B	chrX	-	104072873	104076266	0.000000	0.000000	0.000000
SLC25A53	SLC25A53	chrX	-	104099214	104157009	0.529649	0.654372	1.171542
ZCCHC18	ZCCHC18	chrX	+	104112523	104115842	0.000000	0.000000	0.000000
LOC286437	LOC286437	chrX	-	104122315	104124632	0.128703	0.159010	0.284681
FAM199X	FAM199X	chrX	+	104166453	104195901	2.737175	3.381730	6.054416
ESX1	ESX1	chrX	-	104250038	104254933	0.0	0.0	0.0
IL1RAPL2	IL1RAPL2	chrX	+	104566199	105767829	0.0	0.0	0.0
TEX13A	TEX13A	chrX	-	105218929	105220694	0.0	0.0	0.0
NRK	NRK	chrX	+	105822539	105958610	0.0	0.0	0.0
SERPINA7	SERPINA7	chrX	-	106032435	106038727	0.0	0.0	0.0
PWWP3B	PWWP3B	chrX	+	106168305	106208956	0.0	0.0	0.0
RADX	RADX	chrX	+	106611930	106679443	0.060195	0.080359	0.143870
MIR548AN	MIR548AN	chrX	+	106639814	106639896	0.000000	0.000000	0.000000
RNF128	RNF128	chrX	+	106693838	106797016	0.000000	0.000000	0.000000
TBC1D8B	TBC1D8B	chrX	+	106802673	106876147	0.000000	0.000000	0.000000
RIPPLY1	RIPPLY1	chrX	-	106900063	106903341	0.000000	0.000000	0.000000
CLDN2	CLDN2	chrX	+	106900164	106930861	0.000000	0.000000	0.000000
MORC4	MORC4	chrX	-	106940738	107000212	1.345957	1.662905	2.977151
RBM41	RBM41	chrX	-	107061888	107118822	0.983689	1.301532	2.330173
NUP62CL	NUP62CL	chrX	-	107123427	107206433	0.898210	1.109722	1.986770
DNAAF6	DNAAF6	chrX	+	107206611	107244246	0.0	0.0	0.0
FRMPD3-AS1	FRMPD3-AS1	chrX	-	107512983	107545821	0.0	0.0	0.0
FRMPD3	FRMPD3	chrX	+	107522450	107605251	0.0	0.0	0.0
PRPS1	PRPS1	chrX	+	107628424	107651026	12.976871	16.728460	29.949482
TSC22D3	TSC22D3	chrX	-	107713222	107775988	0.0	0.0	0.0
NCBP2L	NCBP2L	chrX	+	107777733	107795827	0.0	0.0	0.0
MID2	MID2	chrX	+	107825735	107931637	0.0	0.0	0.0
LOC101928335	LOC101928335	chrX	-	107894597	107935980	0.0	0.0	0.0
TEX13B	TEX13B	chrX	-	107980864	107982370	0.0	0.0	0.0
VSIG1	VSIG1	chrX	+	108044970	108079184	0.0	0.0	0.0
PSMD10	PSMD10	chrX	-	108084205	108091644	31.055935	40.396564	72.323227
ATG4A	ATG4A	chrX	+	108091667	108154671	1.635024	2.360132	4.225418
COL4A6	COL4A6	chrX	-	108155607	108439458	0.0	0.0	0.0
COL4A5	COL4A5	chrX	+	108439838	108697545	0.331897	0.410053	0.734130
IRS4	IRS4	chrX	-	108719946	108736563	0.0	0.0	0.0
LOC101928358	LOC101928358	chrX	+	108736540	108738903	0.0	0.0	0.0
GUCY2F	GUCY2F	chrX	-	109372906	109482086	0.0	0.0	0.0
NXT2	NXT2	chrX	+	109535824	109544698	3.087643	5.339878	9.560149
KCNE5	KCNE5	chrX	-	109623700	109625172	0.031908	0.039422	0.070578
ACSL4	ACSL4	chrX	-	109641335	109733392	0.983640	1.215269	2.175734
LOC105373311	LOC105373311	chrX	+	109732511	109734958	5.304902	6.554109	11.734026
TMEM164	TMEM164	chrX	+	110002635	110184249	0.299671	0.561162	1.004666
MIR652	MIR652	chrX	+	110055329	110055426	0.000000	0.000000	0.000000
MIR3978	MIR3978	chrX	+	110082118	110082218	0.000000	0.000000	0.000000
AMMECR1	AMMECR1	chrX	-	110194186	110440233	0.284075	0.374751	0.670929
SNORD96B	SNORD96B	chrX	-	110224989	110225060	0.000000	0.000000	0.000000
RTL9	RTL9	chrX	+	110358848	110456334	0.000000	0.000000	0.000000
TDGF1P3	TDGF1P3	chrX	+	110520312	110523021	0.0	0.0	0.0
CHRDL1	CHRDL1	chrX	-	110673856	110795817	0.0	0.0	0.0
PAK3	PAK3	chrX	+	110944241	111227361	0.000000	0.000000	0.000000
CAPN6	CAPN6	chrX	-	111245099	111270483	0.0	0.0	0.0
DCX	DCX	chrX	-	111293779	111412192	0.0	0.0	0.0
SERTM2	SERTM2	chrX	+	111511645	111522399	0.0	0.0	0.0
ALG13	ALG13	chrX	+	111681170	111760647	3.192156	6.757557	12.098265
TRPC5	TRPC5	chrX	-	111774314	112082776	0.000000	0.000000	0.000000
TRPC5OS	TRPC5OS	chrX	+	111876051	111903985	0.000000	0.000000	0.000000
RTL4	RTL4	chrX	+	112083025	112457245	0.0	0.0	0.0
LHFPL1	LHFPL1	chrX	-	112630648	112679938	0.0	0.0	0.0
AMOT	AMOT	chrX	-	112774503	112840831	0.271059	0.376244	0.673601
MIR4329	MIR4329	chrX	-	112780718	112780788	0.000000	0.000000	0.000000
LOC101928437	LOC101928437	chrX	+	113042727	113520614	0.0	0.0	0.0
XACT	XACT	chrX	-	113616300	113938218	0.0	0.0	0.0
HTR2C	HTR2C	chrX	+	114584078	114910061	0.0	0.0	0.0
SNORA35	SNORA35	chrX	+	114630797	114630924	0.0	0.0	0.0
MIR764	MIR764	chrX	+	114639435	114639519	0.0	0.0	0.0
MIR1912	MIR1912	chrX	+	114651544	114651623	0.0	0.0	0.0
MIR1264	MIR1264	chrX	+	114652655	114652723	0.0	0.0	0.0
MIR1298	MIR1298	chrX	+	114715233	114715344	0.0	0.0	0.0
MIR1911	MIR1911	chrX	+	114763184	114763263	0.0	0.0	0.0
MIR448	MIR448	chrX	+	114823454	114823564	0.0	0.0	0.0
IL13RA2	IL13RA2	chrX	-	115003982	115017616	0.0	0.0	0.0
LRCH2	LRCH2	chrX	-	115110620	115234096	0.108472	0.134015	0.239932
SNORA35B	SNORA35B	chrX	-	115126316	115126442	0.000000	0.000000	0.000000
RBMXL3	RBMXL3	chrX	+	115189410	115192868	0.000000	0.000000	0.000000
LUZP4	LUZP4	chrX	+	115289715	115307563	0.0	0.0	0.0
PLS3-AS1	PLS3-AS1	chrX	-	115518189	115562731	0.068182	0.084238	0.150813
PLS3	PLS3	chrX	+	115561174	115650859	2.356715	23.939047	42.858822
DANT2	DANT2	chrX	-	115840396	115969111	0.000000	0.000000	0.000000
DANT1	DANT1	chrX	+	115840964	115905527	0.000000	0.000000	0.000000
AGTR2	AGTR2	chrX	+	116170744	116174974	0.0	0.0	0.0
SLC6A14	SLC6A14	chrX	+	116436606	116461458	0.0	0.0	0.0
CT83	CT83	chrX	-	116461686	116462976	0.0	0.0	0.0
LOC100126447	LOC100126447	chrX	-	116810931	116817860	0.0	0.0	0.0
KLHL13	KLHL13	chrX	-	117897813	118117340	0.432886	0.757664	1.356470
WDR44	WDR44	chrX	+	118346073	118449960	1.193573	1.492662	2.672359
MIR1277	MIR1277	chrX	+	118386394	118386471	0.000000	0.000000	0.000000
DOCK11	DOCK11	chrX	+	118495909	118686160	0.000000	0.000000	0.000000
IL13RA1	IL13RA1	chrX	+	118727606	118794533	4.874211	6.021998	10.781371
ZCCHC12	ZCCHC12	chrX	+	118823824	118826968	0.0	0.0	0.0
LINC01285	LINC01285	chrX	+	118839556	118882014	0.0	0.0	0.0
LONRF3	LONRF3	chrX	+	118974614	119018355	0.361292	0.742356	1.329064
KIAA1210	KIAA1210	chrX	-	119078635	119150579	0.0	0.0	0.0
PGRMC1	PGRMC1	chrX	+	119236245	119244466	16.739784	22.498013	40.278896
LOC101928336	LOC101928336	chrX	+	119291529	119335610	0.000000	0.000000	0.000000
SLC25A43	SLC25A43	chrX	+	119399336	119454474	3.596403	4.443290	7.954960
SLC25A5-AS1	SLC25A5-AS1	chrX	-	119466033	119469120	79.195854	97.959290	175.379578
SLC25A5	SLC25A5	chrX	+	119468444	119471396	10.633032	13.136915	23.519430
CXorf56	CXorf56	chrX	-	119538149	119565409	0.818729	1.025174	1.835401
UBE2A	UBE2A	chrX	+	119574563	119584423	17.290979	21.362688	38.246284
NKRF	NKRF	chrX	-	119588337	119606424	0.515657	0.637085	1.140593
SEPTIN6	SEPTIN6	chrX	-	119615725	119693168	0.410809	1.219173	2.182724
MIR766	MIR766	chrX	-	119646738	119646848	0.000000	0.000000	0.000000
SOWAHD	SOWAHD	chrX	+	119758588	119760202	0.058204	0.071910	0.128743
RPL39	RPL39	chrX	-	119786504	119791630	367.490479	454.027710	812.859985
SNORA69	SNORA69	chrX	-	119787353	119787484	0.000000	0.000000	0.000000
UPF3B	UPF3B	chrX	-	119834022	119853028	7.410507	9.322009	16.689484
RNF113A	RNF113A	chrX	-	119870475	119871733	5.718486	7.065084	12.648841
NDUFA1	NDUFA1	chrX	+	119871832	119876657	345.581421	426.959503	764.398865
AKAP14	AKAP14	chrX	+	119895893	119920716	0.000000	0.000000	0.000000
NKAP	NKAP	chrX	-	119920672	119943751	2.913429	3.599488	6.444275
RHOXF1P1	RHOXF1P1	chrX	-	120010717	120015551	0.0	0.0	0.0
RHOXF1-AS1	RHOXF1-AS1	chrX	+	120036236	120146855	0.000000	0.000000	0.000000
RHOXF2	RHOXF2	chrX	-	120070672	120077690	0.233415	0.288380	0.516296
RHOXF2B	RHOXF2B	chrX	-	120072264	120077690	0.000000	0.000000	0.000000
RHOXF1	RHOXF1	chrX	-	120109051	120115913	0.000000	0.000000	0.000000
LINC01402	LINC01402	chrX	-	120117642	120119700	0.000000	0.000000	0.000000
RHOXF2	RHOXF2	chrX	+	120158613	120165630	0.137816	0.170269	0.304838
RHOXF2B	RHOXF2B	chrX	+	120158613	120164039	0.000000	0.000000	0.000000
NKAPP1	NKAPP1	chrX	-	120236456	120245267	0.575611	0.711157	1.273206
ZBTB33	ZBTB33	chrX	+	120250812	120258398	1.747192	2.195490	3.930655
TMEM255A	TMEM255A	chrX	-	120258650	120311536	0.0	0.0	0.0
ATP1B4	ATP1B4	chrX	+	120362089	120383236	0.0	0.0	0.0
LAMP2	LAMP2	chrX	-	120426148	120469349	0.423545	1.463260	2.619720
CUL4B	CUL4B	chrX	-	120523860	120575829	5.903694	8.455313	15.137810
MCTS1	MCTS1	chrX	+	120604101	120621159	4.760730	6.316618	11.308839
C1GALT1C1	C1GALT1C1	chrX	-	120625674	120630150	16.157116	22.635826	40.525623
CT47B1	CT47B1	chrX	-	120872598	120875925	0.0	0.0	0.0
CT47A1	CT47A1	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A10	CT47A10	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A11	CT47A11	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A12	CT47A12	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A2	CT47A2	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A3	CT47A3	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A4	CT47A4	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A5	CT47A5	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A8	CT47A8	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A9	CT47A9	chrX	-	120877491	120985784	0.0	0.0	0.0
CT47A6	CT47A6	chrX	-	120933841	120985784	0.0	0.0	0.0
CT47A7	CT47A7	chrX	-	120953283	120956600	0.0	0.0	0.0
GLUD2	GLUD2	chrX	+	121047610	121050094	0.118981	0.146999	0.263177
MIR3672	MIR3672	chrX	+	121370972	121371053	0.0	0.0	0.0
GRIA3	GRIA3	chrX	+	123184243	123490915	0.0	0.0	0.0
THOC2	THOC2	chrX	-	123600570	123733052	3.065171	3.786963	6.779917
XIAP	XIAP	chrX	+	123859708	123913972	0.378133	1.888866	3.381696
LOC101928402	LOC101928402	chrX	-	123959233	123961341	0.000000	0.000000	0.000000
STAG2	STAG2	chrX	+	123960560	124102655	0.668949	8.785583	15.729102
TEX13D	TEX13D	chrX	+	124332660	124336863	0.0	0.0	0.0
SH2D1A	SH2D1A	chrX	+	124346282	124373161	0.0	0.0	0.0
TENM1	TENM1	chrX	-	124375906	124963817	0.0	0.0	0.0
TEX13C	TEX13C	chrX	+	125319871	125325214	0.0	0.0	0.0
LOC101928495	LOC101928495	chrX	+	126109762	126115562	0.0	0.0	0.0
DCAF12L2	DCAF12L2	chrX	-	126163499	126166289	0.0	0.0	0.0
DCAF12L1	DCAF12L1	chrX	-	126549383	126552814	0.0	0.0	0.0
PRR32	PRR32	chrX	+	126819729	126821785	0.0	0.0	0.0
ACTRT1	ACTRT1	chrX	-	128050962	128052403	0.0	0.0	0.0
SMARCA1	SMARCA1	chrX	-	129446506	129523490	1.006605	1.243642	2.226531
OCRL	OCRL	chrX	+	129540259	129592553	1.060208	1.309867	2.345097
APLN	APLN	chrX	-	129645259	129654956	0.171424	0.211791	0.379176
XPNPEP2	XPNPEP2	chrX	+	129738979	129769536	0.000000	0.000000	0.000000
SASH3	SASH3	chrX	+	129779949	129795200	0.000000	0.000000	0.000000
ZDHHC9	ZDHHC9	chrX	-	129803288	129843886	1.678669	2.182895	3.908104
UTP14A	UTP14A	chrX	+	129906121	129929762	4.617293	5.825181	10.429003
BCORL1	BCORL1	chrX	+	129980979	130058068	0.197494	0.991499	1.775111
ELF4	ELF4	chrX	-	130063958	130110891	1.179886	1.721397	3.081870
AIFM1	AIFM1	chrX	-	130129363	130165887	0.652936	1.062414	1.902073
RAB33A	RAB33A	chrX	+	130171962	130184870	0.0	0.0	0.0
ZNF280C	ZNF280C	chrX	-	130202707	130268899	1.568880	1.938322	3.470239
SLC25A14	SLC25A14	chrX	+	130339888	130373361	5.948486	8.739209	15.646078
GPR119	GPR119	chrX	-	130384345	130385537	0.0	0.0	0.0
RBMX2	RBMX2	chrX	+	130401987	130413656	0.496434	0.613335	1.098073
DENND10P1	DENND10P1	chrX	+	130494941	130497447	0.018748	0.023163	0.041469
ENOX2	ENOX2	chrX	-	130622325	130903317	0.198304	0.249870	0.447350
LOC105373338	LOC105373338	chrX	+	130802636	130806398	0.000000	0.000000	0.000000
LINC01201	LINC01201	chrX	-	131016469	131058146	0.0	0.0	0.0
ARHGAP36	ARHGAP36	chrX	+	131058346	131089885	0.0	0.0	0.0
IGSF1	IGSF1	chrX	-	131273506	131289429	0.0	0.0	0.0
OR13H1	OR13H1	chrX	+	131544074	131545000	0.0	0.0	0.0
FIRRE	FIRRE	chrX	-	131691528	131830643	0.000000	0.000000	0.000000
STK26	STK26	chrX	+	132023302	132075943	0.661181	0.816877	1.462480
FRMD7	FRMD7	chrX	-	132076986	132128020	0.0	0.0	0.0
RAP2C	RAP2C	chrX	-	132203024	132219480	0.979362	1.239229	2.218630
RAP2C-AS1	RAP2C-AS1	chrX	+	132218507	132432811	0.064107	0.079203	0.141800
MBNL3	MBNL3	chrX	-	132369315	132490035	0.000000	0.000000	0.000000
HS6ST2	HS6ST2	chrX	-	132626015	132961370	0.0	0.0	0.0
HS6ST2-AS1	HS6ST2-AS1	chrX	+	132667642	132669887	0.0	0.0	0.0
USP26	USP26	chrX	-	133024631	133028272	0.0	0.0	0.0
TFDP3	TFDP3	chrX	-	133216662	133218354	0.0	0.0	0.0
GPC4	GPC4	chrX	-	133300103	133415489	0.0	0.0	0.0
GPC3	GPC3	chrX	-	133535746	133985594	0.0	0.0	0.0
GPC3-AS1	GPC3-AS1	chrX	+	133897443	133897921	0.0	0.0	0.0
MIR363	MIR363	chrX	-	134169378	134169452	0.0	0.0	0.0
MIR92A2	MIR92A2	chrX	-	134169538	134169612	0.0	0.0	0.0
MIR19B2	MIR19B2	chrX	-	134169671	134169766	0.0	0.0	0.0
MIR20B	MIR20B	chrX	-	134169809	134169877	0.0	0.0	0.0
MIR18B	MIR18B	chrX	-	134170041	134170111	0.0	0.0	0.0
MIR106A	MIR106A	chrX	-	134170198	134170278	0.0	0.0	0.0
CCDC160	CCDC160	chrX	+	134237213	134246207	0.0	0.0	0.0
PHF6	PHF6	chrX	+	134373312	134428790	7.911605	10.272340	18.390890
HPRT1	HPRT1	chrX	+	134460165	134500668	57.109074	70.557205	126.320763
MIR450B	MIR450B	chrX	-	134540185	134540262	0.0	0.0	0.0
MIR450A1	MIR450A1	chrX	-	134540341	134540431	0.0	0.0	0.0
MIR450A2	MIR450A2	chrX	-	134540508	134540607	0.0	0.0	0.0
MIR542	MIR542	chrX	-	134541341	134541437	0.0	0.0	0.0
MIR503HG	MIR503HG	chrX	-	134543377	134546630	0.179389	0.221632	0.396794
MIR503	MIR503	chrX	-	134546328	134546398	0.000000	0.000000	0.000000
MIR424	MIR424	chrX	-	134546614	134546711	0.000000	0.000000	0.000000
LINC00629	LINC00629	chrX	+	134550024	134560398	0.0	0.0	0.0
PLAC1	PLAC1	chrX	-	134565841	134764322	0.000000	0.000000	0.000000
FAM122B	FAM122B	chrX	-	134769566	134797232	0.605040	0.771173	1.380655
FAM122C	FAM122C	chrX	+	134796395	134854830	0.135114	0.875759	1.567898
MOSPD1	MOSPD1	chrX	-	134887632	134915257	1.445160	1.785469	3.196580
LINC02243	LINC02243	chrX	+	134949549	134953381	0.0	0.0	0.0
SMIM10	SMIM10	chrX	+	134990991	134992473	1.975725	2.440972	4.370148
RTL8B	RTL8B	chrX	-	135020513	135022542	2.110309	2.607248	4.667837
RTL8C	RTL8C	chrX	+	135032355	135033545	22.701729	28.047569	50.214436
RTL8A	RTL8A	chrX	-	135050933	135052135	17.760183	36.861217	65.993790
SMIM10L2B	SMIM10L2B	chrX	-	135094985	135098712	0.0	0.0	0.0
ETDB	ETDB	chrX	-	135118956	135120526	0.0	0.0	0.0
SMIM10L2B-AS1	SMIM10L2B-AS1	chrX	+	135120621	135123601	0.0	0.0	0.0
CT55	CT55	chrX	-	135156536	135171827	0.0	0.0	0.0
ZNF75D	ZNF75D	chrX	-	135248589	135344109	0.024158	0.316533	0.566699
ETDA	ETDA	chrX	+	135252061	135253582	0.000000	0.000000	0.000000
ETDC	ETDC	chrX	+	135309480	135309659	0.000000	0.000000	0.000000
ZNF449	ZNF449	chrX	+	135344796	135363413	0.116510	0.143946	0.257711
LOC100506790	LOC100506790	chrX	+	135396429	135397747	0.0	0.0	0.0
SMIM10L2A	SMIM10L2A	chrX	+	135421944	135428075	0.000000	0.000000	0.000000
INTS6L-AS1	INTS6L-AS1	chrX	-	135520083	135520674	0.000000	0.000000	0.000000
INTS6L	INTS6L	chrX	+	135520660	135582537	0.047825	0.059496	0.106517
SAGE2P	SAGE2P	chrX	-	135678666	135686094	0.0	0.0	0.0
CT45A1	CT45A1	chrX	+	135713453	135723246	0.0	0.0	0.0
CT45A3	CT45A3	chrX	-	135760044	135768191	0.000000	0.000000	0.000000
CT45A5	CT45A5	chrX	-	135777130	135785475	0.000000	0.000000	0.000000
CT45A6	CT45A6	chrX	-	135777423	135785513	0.000000	0.000000	0.000000
CT45A7	CT45A7	chrX	-	135777425	135785274	0.000000	0.000000	0.000000
CT45A5	CT45A5	chrX	-	135794392	135802749	0.000000	0.000000	0.000000
CT45A6	CT45A6	chrX	-	135794685	135802787	0.000000	0.000000	0.000000
CT45A7	CT45A7	chrX	-	135794687	135802548	0.000000	0.000000	0.000000
CT45A9	CT45A9	chrX	-	135811621	135820012	0.000000	0.000000	0.000000
CT45A2	CT45A2	chrX	-	135811668	135820012	0.000000	0.000000	0.000000
CT45A8	CT45A8	chrX	-	135811980	135820012	0.000000	0.000000	0.000000
CT45A5	CT45A5	chrX	-	135828934	135837280	0.000000	0.000000	0.000000
CT45A6	CT45A6	chrX	-	135829227	135837318	0.000000	0.000000	0.000000
CT45A7	CT45A7	chrX	-	135829229	135837079	0.000000	0.000000	0.000000
CT45A9	CT45A9	chrX	-	135846139	135854538	0.000000	0.000000	0.000000
CT45A2	CT45A2	chrX	-	135846186	135854538	0.000000	0.000000	0.000000
CT45A8	CT45A8	chrX	-	135846498	135854538	0.000000	0.000000	0.000000
CT45A9	CT45A9	chrX	-	135863418	135871812	0.000000	0.000000	0.000000
CT45A2	CT45A2	chrX	-	135863465	135871812	0.000000	0.000000	0.000000
CT45A8	CT45A8	chrX	-	135863776	135871812	0.000000	0.000000	0.000000
CT45A10	CT45A10	chrX	-	135881065	135893444	0.000000	0.000000	0.000000
SAGE1	SAGE1	chrX	+	135893716	135913062	0.0	0.0	0.0
MMGT1	MMGT1	chrX	-	135960588	135973988	3.226434	3.986199	7.136616
SLC9A6	SLC9A6	chrX	+	135985427	136047269	0.087814	0.110558	0.197936
FHL1	FHL1	chrX	+	136146702	136211359	0.434085	7.252938	12.985161
MAP7D3	MAP7D3	chrX	-	136213220	136256482	5.407340	10.959347	19.620859
ADGRG4	ADGRG4	chrX	+	136300963	136416890	0.0	0.0	0.0
BRS3	BRS3	chrX	+	136487947	136493779	0.0	0.0	0.0
HTATSF1	HTATSF1	chrX	+	136497079	136512344	7.997421	10.217069	18.291937
VGLL1	VGLL1	chrX	+	136532215	136556799	0.0	0.0	0.0
MIR934	MIR934	chrX	+	136550878	136550960	0.0	0.0	0.0
LINC00892	LINC00892	chrX	+	136639543	136642429	0.0	0.0	0.0
CD40LG	CD40LG	chrX	+	136648158	136660390	0.0	0.0	0.0
ARHGEF6	ARHGEF6	chrX	-	136665551	136780932	0.0	0.0	0.0
RBMX	RBMX	chrX	-	136869192	136880780	64.115692	154.611343	276.805481
SNORD61	SNORD61	chrX	-	136879199	136879271	0.000000	0.000000	0.000000
GPR101	GPR101	chrX	-	137023929	137033995	0.0	0.0	0.0
ZIC3	ZIC3	chrX	+	137566127	137577691	0.0	0.0	0.0
FGF13	FGF13	chrX	-	138614727	139205023	0.0	0.0	0.0
MIR504	MIR504	chrX	-	138667711	138667793	0.0	0.0	0.0
FGF13-AS1	FGF13-AS1	chrX	+	138712107	138716601	0.0	0.0	0.0
SRD5A1P1	SRD5A1P1	chrX	+	139446819	139448973	0.032251	0.039846	0.071337
F9	F9	chrX	+	139530736	139563459	0.0	0.0	0.0
MCF2	MCF2	chrX	-	139581770	139708222	0.0	0.0	0.0
ATP11C	ATP11C	chrX	-	139726348	139933053	0.366857	0.812858	1.455285
MIR505	MIR505	chrX	-	139924148	139924231	0.000000	0.000000	0.000000
CXorf66	CXorf66	chrX	-	139955729	139965521	0.0	0.0	0.0
LOC728660	LOC728660	chrX	+	140017268	140018037	0.0	0.0	0.0
LOC389895	LOC389895	chrX	+	140091667	140092911	0.0	0.0	0.0
SOX3	SOX3	chrX	-	140502985	140505069	0.0	0.0	0.0
LINC00632	LINC00632	chrX	+	140709759	140772676	0.0	0.0	0.0
CDR1	CDR1	chrX	-	140783260	140784558	0.0	0.0	0.0
MIR320D2	MIR320D2	chrX	-	140926161	140926231	0.0	0.0	0.0
SPANXB1	SPANXB1	chrX	+	141002594	141003706	0.0	0.0	0.0
RNU6-2	RNU6-2	chrX	-	141118030	141118136	0.0	0.0	0.0
RNU6-9	RNU6-9	chrX	-	141118030	141118136	0.0	0.0	0.0
RNU6-1	RNU6-1	chrX	-	141118031	141118136	0.0	0.0	0.0
RNU6-7	RNU6-7	chrX	-	141118031	141118136	0.0	0.0	0.0
RNU6-8	RNU6-8	chrX	-	141118031	141118136	0.0	0.0	0.0
LDOC1	LDOC1	chrX	-	141173235	141177129	0.0	0.0	0.0
SPANXC	SPANXC	chrX	-	141241463	141242517	0.0	0.0	0.0
SPANXA2-OT1	SPANXA2-OT1	chrX	+	141502849	141649939	0.0	0.0	0.0
SPANXA1	SPANXA1	chrX	-	141583674	141590772	0.0	0.0	0.0
SPANXA2	SPANXA2	chrX	-	141583684	141590762	0.0	0.0	0.0
LOC645188	LOC645188	chrX	+	141625864	141626731	0.0	0.0	0.0
SPANXD	SPANXD	chrX	-	141697411	141698739	0.0	0.0	0.0
MAGEC3	MAGEC3	chrX	+	141838316	141897832	0.0	0.0	0.0
MAGEC1	MAGEC1	chrX	+	141903894	141909372	0.0	0.0	0.0
MAGEC2	MAGEC2	chrX	-	142202342	142205290	0.0	0.0	0.0
SPANXN4	SPANXN4	chrX	+	143025928	143034280	0.0	0.0	0.0
SPANXN3	SPANXN3	chrX	-	143508735	143517475	0.0	0.0	0.0
SLITRK4	SLITRK4	chrX	-	143622790	143636101	0.0	0.0	0.0
SPANXN2	SPANXN2	chrX	-	143712035	143720668	0.0	0.0	0.0
UBE2NL	UBE2NL	chrX	+	143884071	143885250	0.0	0.0	0.0
SPANXN1	SPANXN1	chrX	+	145247503	145256208	0.0	0.0	0.0
SLITRK2	SLITRK2	chrX	+	145817829	145829852	0.0	0.0	0.0
MIR892C	MIR892C	chrX	-	145992750	145992826	0.0	0.0	0.0
MIR890	MIR890	chrX	-	145994275	145994351	0.0	0.0	0.0
MIR888	MIR888	chrX	-	145994784	145994860	0.0	0.0	0.0
MIR892A	MIR892A	chrX	-	145996669	145996743	0.0	0.0	0.0
